Model;Link;Price usd($);Price UAH;City
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1853067.html;75 617 $;2 045 277 грн;Хмельницкий
Mercedes-Benz S-Class 2020500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1859586.html;189 818 $;5 134 210 грн;Полтава
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1855723.html;73 449 $;1 986 650 грн;Полтава
Mercedes-Benz S-Class 2020500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1854416.html;199 649 $;5 400 116 грн;Хмельницкий
Mercedes-Benz Vito пасс. 2021base 114 CDI MT (136 л.с.) Mixto Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1858827.html;43 209 $;1 168 711 грн;Хмельницкий
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1858967.html;86 476 $;2 339 015 грн;Хмельницкий
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832962.html;77 075 $;2 084 733 грн;Хмельницкий
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859869.html;79 821 $;2 158 995 грн;Полтава
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1863026.html;115 112 $;3 113 549 грн;Полтава
Mercedes-Benz GLC-Class 2021200d AT (163 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1863023.html;65 801 $;1 779 785 грн;Полтава
Mercedes-Benz GLE-Class 2021350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859964.html;100 341 $;2 714 022 грн;Полтава
Mercedes-Benz E-Class 2021200 9G-Tronic (197 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1855726.html;65 031 $;1 758 959 грн;Полтава
